phi,theta,xValue,yValue,zValue,u_avg_acutance,u_avg_gaussian,u_avg_local_contrast,u_avg_local_range,u_avg_salt_and_pepper,u_avg_brightness,u_avg_contrast_strech,FILE,FILE_acutance,FILE_gaussian,FILE_local_contrast,FILE_local_range,FILE_salt_and_pepper,FILE_brightness,FILE_contrast_strech
0,30,166,166,166,254.5374527,36.18078613,85.77954102,10.40431213,1.952724457,48.98660278,11.78001404,images/1.jpg,images/1_acutance.png,images/1_gaussian.png,images/1_local_contrast.png,images/1_local_range.png,images/1_salt_and_pepper.png,images/1_brightness.png,images/1_contrast_strech.png
0,30,166,499,166,254.5300331,34.48160172,87.76790619,10.68822479,1.967861176,48.82327271,18.61666489,images/2.jpg,images/2_acutance.png,images/2_gaussian.png,images/2_local_contrast.png,images/2_local_range.png,images/2_salt_and_pepper.png,images/2_brightness.png,images/2_contrast_strech.png
0,30,166,832,166,254.5152473,35.79130173,91.03254318,11.09410858,2.065189362,50.52785873,22.16894913,images/3.jpg,images/3_acutance.png,images/3_gaussian.png,images/3_local_contrast.png,images/3_local_range.png,images/3_salt_and_pepper.png,images/3_brightness.png,images/3_contrast_strech.png
0,90,166,166,166,254.5226898,46.15359879,95.26164627,9.805683136,1.870853424,56.95637512,10.66539764,images/4.jpg,images/4_acutance.png,images/4_gaussian.png,images/4_local_contrast.png,images/4_local_range.png,images/4_salt_and_pepper.png,images/4_brightness.png,images/4_contrast_strech.png
0,90,166,499,166,254.5017815,39.24859238,98.00027847,9.648395538,1.753723145,53.9446373,12.23950195,images/5.jpg,images/5_acutance.png,images/5_gaussian.png,images/5_local_contrast.png,images/5_local_range.png,images/5_salt_and_pepper.png,images/5_brightness.png,images/5_contrast_strech.png
0,90,166,832,166,254.4798546,33.05705261,101.4991341,9.693721771,1.679111481,51.56166077,22.46421051,images/6.jpg,images/6_acutance.png,images/6_gaussian.png,images/6_local_contrast.png,images/6_local_range.png,images/6_salt_and_pepper.png,images/6_brightness.png,images/6_contrast_strech.png
0,150,166,166,166,254.6024132,42.49101639,86.03323746,7.821762085,1.484294891,52.58898926,9.868915558,images/7.jpg,images/7_acutance.png,images/7_gaussian.png,images/7_local_contrast.png,images/7_local_range.png,images/7_salt_and_pepper.png,images/7_brightness.png,images/7_contrast_strech.png
0,150,166,499,166,254.5759926,34.27200317,88.92659378,8.052589417,1.372509003,48.88692093,10.37676239,images/8.jpg,images/8_acutance.png,images/8_gaussian.png,images/8_local_contrast.png,images/8_local_range.png,images/8_salt_and_pepper.png,images/8_brightness.png,images/8_contrast_strech.png
0,150,166,832,166,254.5625839,26.47157669,91.87757111,8.204433441,1.252723694,45.06001663,24.3224144,images/9.jpg,images/9_acutance.png,images/9_gaussian.png,images/9_local_contrast.png,images/9_local_range.png,images/9_salt_and_pepper.png,images/9_brightness.png,images/9_contrast_strech.png
0,30,166,166,499,254.5152855,31.47199249,88.70957184,12.41388321,2.264022827,46.70601654,18.62082291,images/10.jpg,images/10_acutance.png,images/10_gaussian.png,images/10_local_contrast.png,images/10_local_range.png,images/10_salt_and_pepper.png,images/10_brightness.png,images/10_contrast_strech.png
0,30,166,499,499,254.5389481,30.93117142,89.97296524,11.82610703,2.128990173,46.9967804,19.87197495,images/11.jpg,images/11_acutance.png,images/11_gaussian.png,images/11_local_contrast.png,images/11_local_range.png,images/11_salt_and_pepper.png,images/11_brightness.png,images/11_contrast_strech.png
0,30,166,832,499,254.5545044,33.80337906,91.52153397,10.79955292,1.921958923,49.55783844,22.69393921,images/12.jpg,images/12_acutance.png,images/12_gaussian.png,images/12_local_contrast.png,images/12_local_range.png,images/12_salt_and_pepper.png,images/12_brightness.png,images/12_contrast_strech.png
0,90,166,166,499,254.4573402,42.25807953,97.94781876,15.22306824,2.883361816,55.69688034,14.2073288,images/13.jpg,images/13_acutance.png,images/13_gaussian.png,images/13_local_contrast.png,images/13_local_range.png,images/13_salt_and_pepper.png,images/13_brightness.png,images/13_contrast_strech.png
0,90,166,499,499,254.4708366,35.68634415,99.86037827,12.87462616,2.317020416,52.39945221,17.29043579,images/14.jpg,images/14_acutance.png,images/14_gaussian.png,images/14_local_contrast.png,images/14_local_range.png,images/14_salt_and_pepper.png,images/14_brightness.png,images/14_contrast_strech.png
0,90,166,832,499,254.5061684,31.28832245,101.9299393,10.50953293,1.730644226,50.63167572,22.71375275,images/15.jpg,images/15_acutance.png,images/15_gaussian.png,images/15_local_contrast.png,images/15_local_range.png,images/15_salt_and_pepper.png,images/15_brightness.png,images/15_contrast_strech.png
0,150,166,166,499,254.5010223,43.62600708,88.62202454,15.09231186,2.912963867,54.0700531,11.86751556,images/16.jpg,images/16_acutance.png,images/16_gaussian.png,images/16_local_contrast.png,images/16_local_range.png,images/16_salt_and_pepper.png,images/16_brightness.png,images/16_contrast_strech.png
0,150,166,499,499,254.5241432,35.46774292,90.66365433,12.48268509,2.226905823,50.06407547,16.44936752,images/17.jpg,images/17_acutance.png,images/17_gaussian.png,images/17_local_contrast.png,images/17_local_range.png,images/17_salt_and_pepper.png,images/17_brightness.png,images/17_contrast_strech.png
0,150,166,832,499,254.5564575,26.89698029,92.41182709,9.741397858,1.517868042,45.87747955,23.72740173,images/18.jpg,images/18_acutance.png,images/18_gaussian.png,images/18_local_contrast.png,images/18_local_range.png,images/18_salt_and_pepper.png,images/18_brightness.png,images/18_contrast_strech.png
0,30,166,166,832,254.5762901,27.58423996,91.8734169,10.16001511,1.631687164,45.09070969,19.86706161,images/19.jpg,images/19_acutance.png,images/19_gaussian.png,images/19_local_contrast.png,images/19_local_range.png,images/19_salt_and_pepper.png,images/19_brightness.png,images/19_contrast_strech.png
0,30,166,499,832,254.6017761,27.55387878,91.95362091,10.20012665,1.634716034,45.31824112,20.92300034,images/20.jpg,images/20_acutance.png,images/20_gaussian.png,images/20_local_contrast.png,images/20_local_range.png,images/20_salt_and_pepper.png,images/20_brightness.png,images/20_contrast_strech.png
0,30,166,832,832,254.5979309,31.82803726,92.29831314,10.07062149,1.692340851,48.40010834,23.42908859,images/21.jpg,images/21_acutance.png,images/21_gaussian.png,images/21_local_contrast.png,images/21_local_range.png,images/21_salt_and_pepper.png,images/21_brightness.png,images/21_contrast_strech.png
0,90,166,166,832,254.5968285,44.6686821,101.6057777,8.452136993,1.396938324,57.93972015,11.0752449,images/22.jpg,images/22_acutance.png,images/22_gaussian.png,images/22_local_contrast.png,images/22_local_range.png,images/22_salt_and_pepper.png,images/22_brightness.png,images/22_contrast_strech.png
0,90,166,499,832,254.5858002,39.72741699,102.1805382,8.589977264,1.385829926,55.58607864,11.10356903,images/23.jpg,images/23_acutance.png,images/23_gaussian.png,images/23_local_contrast.png,images/23_local_range.png,images/23_salt_and_pepper.png,images/23_brightness.png,images/23_contrast_strech.png
0,90,166,832,832,254.5921822,38.85145187,102.7297783,9.123565674,1.490917206,55.20567322,18.76212692,images/24.jpg,images/24_acutance.png,images/24_gaussian.png,images/24_local_contrast.png,images/24_local_range.png,images/24_salt_and_pepper.png,images/24_brightness.png,images/24_contrast_strech.png
0,150,166,166,832,254.6644096,57.36854553,92.10956955,5.747280121,1.098110199,62.50756836,11.70881271,images/25.jpg,images/25_acutance.png,images/25_gaussian.png,images/25_local_contrast.png,images/25_local_range.png,images/25_salt_and_pepper.png,images/25_brightness.png,images/25_contrast_strech.png
0,150,166,499,832,254.6760254,53.35636902,92.94823074,5.744979858,1.067745209,60.88755035,11.64783096,images/26.jpg,images/26_acutance.png,images/26_gaussian.png,images/26_local_contrast.png,images/26_local_range.png,images/26_salt_and_pepper.png,images/26_brightness.png,images/26_contrast_strech.png
0,150,166,832,832,254.6948395,49.18425369,93.42900467,5.697441101,1.027320862,59.24830246,17.0749321,images/27.jpg,images/27_acutance.png,images/27_gaussian.png,images/27_local_contrast.png,images/27_local_range.png,images/27_salt_and_pepper.png,images/27_brightness.png,images/27_contrast_strech.png
0,30,499,166,166,254.5637016,30.33465958,85.9956665,9.65165329,1.720817566,44.97781754,17.83499908,images/28.jpg,images/28_acutance.png,images/28_gaussian.png,images/28_local_contrast.png,images/28_local_range.png,images/28_salt_and_pepper.png,images/28_brightness.png,images/28_contrast_strech.png
0,30,499,499,166,254.5682068,29.92347717,87.88939667,9.86044693,1.716117859,45.80194855,19.22114563,images/29.jpg,images/29_acutance.png,images/29_gaussian.png,images/29_local_contrast.png,images/29_local_range.png,images/29_salt_and_pepper.png,images/29_brightness.png,images/29_contrast_strech.png
0,30,499,832,166,254.5536613,33.0933609,90.85276031,10.09353638,1.802387238,49.09370041,22.11306381,images/30.jpg,images/30_acutance.png,images/30_gaussian.png,images/30_local_contrast.png,images/30_local_range.png,images/30_salt_and_pepper.png,images/30_brightness.png,images/30_contrast_strech.png
0,90,499,166,166,254.5305176,36.44006348,95.53909683,9.094726563,1.636779785,51.54796219,16.07502365,images/31.jpg,images/31_acutance.png,images/31_gaussian.png,images/31_local_contrast.png,images/31_local_range.png,images/31_salt_and_pepper.png,images/31_brightness.png,images/31_contrast_strech.png
0,90,499,499,166,254.5229797,32.95838928,98.1626091,8.758571625,1.483066559,50.12207031,19.9053154,images/32.jpg,images/32_acutance.png,images/32_gaussian.png,images/32_local_contrast.png,images/32_local_range.png,images/32_salt_and_pepper.png,images/32_brightness.png,images/32_contrast_strech.png
0,90,499,832,166,254.5160561,30.50370026,101.4640999,8.686496735,1.40309906,49.7290535,22.5502739,images/33.jpg,images/33_acutance.png,images/33_gaussian.png,images/33_local_contrast.png,images/33_local_range.png,images/33_salt_and_pepper.png,images/33_brightness.png,images/33_contrast_strech.png
0,150,499,166,166,254.5914459,32.05166245,86.11800385,7.321708679,1.290512085,46.35549927,17.1126976,images/34.jpg,images/34_acutance.png,images/34_gaussian.png,images/34_local_contrast.png,images/34_local_range.png,images/34_salt_and_pepper.png,images/34_brightness.png,images/34_contrast_strech.png
0,150,499,499,166,254.5782318,27.0836525,88.83881378,7.412338257,1.172119141,44.67139053,21.37956619,images/35.jpg,images/35_acutance.png,images/35_gaussian.png,images/35_local_contrast.png,images/35_local_range.png,images/35_salt_and_pepper.png,images/35_brightness.png,images/35_contrast_strech.png
0,150,499,832,166,254.5764961,23.39845657,91.72312164,7.471061707,1.064990997,43.05661392,26.86568832,images/36.jpg,images/36_acutance.png,images/36_gaussian.png,images/36_local_contrast.png,images/36_local_range.png,images/36_salt_and_pepper.png,images/36_brightness.png,images/36_contrast_strech.png
0,30,499,166,499,254.5624504,25.62675095,88.76533508,10.65774155,1.844665527,43.20837021,21.53385925,images/37.jpg,images/37_acutance.png,images/37_gaussian.png,images/37_local_contrast.png,images/37_local_range.png,images/37_salt_and_pepper.png,images/37_brightness.png,images/37_contrast_strech.png
0,30,499,499,499,254.591629,26.76145935,89.9694519,10.34877777,1.766700745,44.28870773,22.00218201,images/38.jpg,images/38_acutance.png,images/38_gaussian.png,images/38_local_contrast.png,images/38_local_range.png,images/38_salt_and_pepper.png,images/38_brightness.png,images/38_contrast_strech.png
0,30,499,832,499,254.5921478,31.93347168,91.60423279,9.721763611,1.657924652,48.30957794,23.5015831,images/39.jpg,images/39_acutance.png,images/39_gaussian.png,images/39_local_contrast.png,images/39_local_range.png,images/39_salt_and_pepper.png,images/39_brightness.png,images/39_contrast_strech.png
0,90,499,166,499,254.4976845,33.35720062,97.96825409,12.37380981,2.232746124,50.5018959,19.54874039,images/40.jpg,images/40_acutance.png,images/40_gaussian.png,images/40_local_contrast.png,images/40_local_range.png,images/40_salt_and_pepper.png,images/40_brightness.png,images/40_contrast_strech.png
0,90,499,499,499,254.5117683,29.17604065,99.88046265,10.64056396,1.793605804,48.56726074,21.64827728,images/41.jpg,images/41_acutance.png,images/41_gaussian.png,images/41_local_contrast.png,images/41_local_range.png,images/41_salt_and_pepper.png,images/41_brightness.png,images/41_contrast_strech.png
0,90,499,832,499,254.5428963,28.51626587,101.8914833,9.157398224,1.412891388,48.67748642,24.23314667,images/42.jpg,images/42_acutance.png,images/42_gaussian.png,images/42_local_contrast.png,images/42_local_range.png,images/42_salt_and_pepper.png,images/42_brightness.png,images/42_contrast_strech.png
0,150,499,166,499,254.531765,33.37239456,88.60053635,12.00269699,2.219032288,48.16921234,17.49603271,images/43.jpg,images/43_acutance.png,images/43_gaussian.png,images/43_local_contrast.png,images/43_local_range.png,images/43_salt_and_pepper.png,images/43_brightness.png,images/43_contrast_strech.png
0,150,499,499,499,254.5493927,28.3242569,90.57962418,10.29936218,1.732795715,45.99570084,22.15349579,images/44.jpg,images/44_acutance.png,images/44_gaussian.png,images/44_local_contrast.png,images/44_local_range.png,images/44_salt_and_pepper.png,images/44_brightness.png,images/44_contrast_strech.png
0,150,499,832,499,254.5768127,23.87120819,92.29524994,8.505226135,1.239841461,43.88776779,26.12338257,images/45.jpg,images/45_acutance.png,images/45_gaussian.png,images/45_local_contrast.png,images/45_local_range.png,images/45_salt_and_pepper.png,images/45_brightness.png,images/45_contrast_strech.png
0,30,499,166,832,254.5878372,25.23043823,91.86668396,9.535800934,1.488845825,43.60980988,22.68841934,images/46.jpg,images/46_acutance.png,images/46_gaussian.png,images/46_local_contrast.png,images/46_local_range.png,images/46_salt_and_pepper.png,images/46_brightness.png,images/46_contrast_strech.png
0,30,499,499,832,254.6193466,25.69202042,91.89983368,9.520961761,1.476425171,44.19907379,23.0248642,images/47.jpg,images/47_acutance.png,images/47_gaussian.png,images/47_local_contrast.png,images/47_local_range.png,images/47_salt_and_pepper.png,images/47_brightness.png,images/47_contrast_strech.png
0,30,499,832,832,254.615036,31.2567482,92.36346436,9.429424286,1.548500061,47.88425827,24.16482544,images/48.jpg,images/48_acutance.png,images/48_gaussian.png,images/48_local_contrast.png,images/48_local_range.png,images/48_salt_and_pepper.png,images/48_brightness.png,images/48_contrast_strech.png
0,90,499,166,832,254.6098022,40.5953331,101.5065231,7.832523346,1.259658813,55.87554932,13.18647003,images/49.jpg,images/49_acutance.png,images/49_gaussian.png,images/49_local_contrast.png,images/49_local_range.png,images/49_salt_and_pepper.png,images/49_brightness.png,images/49_contrast_strech.png
0,90,499,499,832,254.6003151,37.10961914,102.0906143,7.889930725,1.224937439,54.11184311,16.94326782,images/50.jpg,images/50_acutance.png,images/50_gaussian.png,images/50_local_contrast.png,images/50_local_range.png,images/50_salt_and_pepper.png,images/50_brightness.png,images/50_contrast_strech.png
0,90,499,832,832,254.6043015,37.5029068,102.6728706,8.460407257,1.337909698,54.54202652,18.95650101,images/51.jpg,images/51_acutance.png,images/51_gaussian.png,images/51_local_contrast.png,images/51_local_range.png,images/51_salt_and_pepper.png,images/51_brightness.png,images/51_contrast_strech.png
0,150,499,166,832,254.6856575,52.98381042,92.15560532,5.442417145,1.039077759,60.40439224,11.58631516,images/52.jpg,images/52_acutance.png,images/52_gaussian.png,images/52_local_contrast.png,images/52_local_range.png,images/52_salt_and_pepper.png,images/52_brightness.png,images/52_contrast_strech.png
0,150,499,499,832,254.6963577,50.73451614,92.88373947,5.390403748,0.995620728,59.53202057,16.39299393,images/53.jpg,images/53_acutance.png,images/53_gaussian.png,images/53_local_contrast.png,images/53_local_range.png,images/53_salt_and_pepper.png,images/53_brightness.png,images/53_contrast_strech.png
0,150,499,832,832,254.7086525,48.41582108,93.39792252,5.324871063,0.950031281,58.68637085,17.43453598,images/54.jpg,images/54_acutance.png,images/54_gaussian.png,images/54_local_contrast.png,images/54_local_range.png,images/54_salt_and_pepper.png,images/54_brightness.png,images/54_contrast_strech.png
0,30,832,166,166,254.5893288,27.36452484,85.97732925,9.300827026,1.542945862,43.00037766,19.2952652,images/55.jpg,images/55_acutance.png,images/55_gaussian.png,images/55_local_contrast.png,images/55_local_range.png,images/55_salt_and_pepper.png,images/55_brightness.png,images/55_contrast_strech.png
0,30,832,499,166,254.5812111,27.73550415,87.95526123,9.915153503,1.659435272,44.43069458,19.91733551,images/56.jpg,images/56_acutance.png,images/56_gaussian.png,images/56_local_contrast.png,images/56_local_range.png,images/56_salt_and_pepper.png,images/56_brightness.png,images/56_contrast_strech.png
0,30,832,832,166,254.559948,32.58068848,91.31138992,10.46138763,1.844589233,48.52580261,23.06082535,images/57.jpg,images/57_acutance.png,images/57_gaussian.png,images/57_local_contrast.png,images/57_local_range.png,images/57_salt_and_pepper.png,images/57_brightness.png,images/57_contrast_strech.png
0,90,832,166,166,254.5258598,29.92437363,95.46996689,9.257637024,1.531013489,47.89498901,21.29935074,images/58.jpg,images/58_acutance.png,images/58_gaussian.png,images/58_local_contrast.png,images/58_local_range.png,images/58_salt_and_pepper.png,images/58_brightness.png,images/58_contrast_strech.png
0,90,832,499,166,254.5225906,29.02595901,98.15353775,9.085460663,1.460124969,48.07256699,21.46340179,images/59.jpg,images/59_acutance.png,images/59_gaussian.png,images/59_local_contrast.png,images/59_local_range.png,images/59_salt_and_pepper.png,images/59_brightness.png,images/59_contrast_strech.png
0,90,832,832,166,254.5175591,29.46427536,101.3990707,9.426651001,1.51889801,49.40845871,23.46018219,images/60.jpg,images/60_acutance.png,images/60_gaussian.png,images/60_local_contrast.png,images/60_local_range.png,images/60_salt_and_pepper.png,images/60_brightness.png,images/60_contrast_strech.png
0,150,832,166,166,254.5596542,23.77447128,85.9089241,7.914524078,1.269451141,41.52647018,24.17004013,images/61.jpg,images/61_acutance.png,images/61_gaussian.png,images/61_local_contrast.png,images/61_local_range.png,images/61_salt_and_pepper.png,images/61_brightness.png,images/61_contrast_strech.png
0,150,832,499,166,254.559494,23.00450897,88.67712021,7.934383392,1.194625854,42.03306198,25.63948822,images/62.jpg,images/62_acutance.png,images/62_gaussian.png,images/62_local_contrast.png,images/62_local_range.png,images/62_salt_and_pepper.png,images/62_brightness.png,images/62_contrast_strech.png
0,150,832,832,166,254.566452,22.98703003,91.66901398,7.991436005,1.141990662,42.81647873,27.2376442,images/63.jpg,images/63_acutance.png,images/63_gaussian.png,images/63_local_contrast.png,images/63_local_range.png,images/63_salt_and_pepper.png,images/63_brightness.png,images/63_contrast_strech.png
0,30,832,166,499,254.5984344,23.75617599,88.76427078,9.739318848,1.563747406,41.66633224,23.57536316,images/64.jpg,images/64_acutance.png,images/64_gaussian.png,images/64_local_contrast.png,images/64_local_range.png,images/64_salt_and_pepper.png,images/64_brightness.png,images/64_contrast_strech.png
0,30,832,499,499,254.61446,25.39170456,90.02456665,10.00839615,1.625,43.1708374,23.7657547,images/65.jpg,images/65_acutance.png,images/65_gaussian.png,images/65_local_contrast.png,images/65_local_range.png,images/65_salt_and_pepper.png,images/65_brightness.png,images/65_contrast_strech.png
0,30,832,832,499,254.5951576,31.47356033,92.12055206,10.0060997,1.698421478,47.89928436,24.56391907,images/66.jpg,images/66_acutance.png,images/66_gaussian.png,images/66_local_contrast.png,images/66_local_range.png,images/66_salt_and_pepper.png,images/66_brightness.png,images/66_contrast_strech.png
0,90,832,166,499,254.5313225,26.92913818,97.88201523,10.06091309,1.638679504,47.03848267,24.09661102,images/67.jpg,images/67_acutance.png,images/67_gaussian.png,images/67_local_contrast.png,images/67_local_range.png,images/67_salt_and_pepper.png,images/67_brightness.png,images/67_contrast_strech.png
0,90,832,499,499,254.5322838,25.74808502,99.83139801,9.558349609,1.495349884,46.53377151,23.84363556,images/68.jpg,images/68_acutance.png,images/68_gaussian.png,images/68_local_contrast.png,images/68_local_range.png,images/68_salt_and_pepper.png,images/68_brightness.png,images/68_contrast_strech.png
0,90,832,832,499,254.5452652,27.31604767,101.8251534,9.454769135,1.454082489,48.31298828,25.25315475,images/69.jpg,images/69_acutance.png,images/69_gaussian.png,images/69_local_contrast.png,images/69_local_range.png,images/69_salt_and_pepper.png,images/69_brightness.png,images/69_contrast_strech.png
0,150,832,166,499,254.5609398,25.23789597,88.52648163,8.979660034,1.471061707,43.68523788,23.80120087,images/70.jpg,images/70_acutance.png,images/70_gaussian.png,images/70_local_contrast.png,images/70_local_range.png,images/70_salt_and_pepper.png,images/70_brightness.png,images/70_contrast_strech.png
0,150,832,499,499,254.563446,24.23114777,90.51350021,8.655708313,1.319732666,43.56603622,24.81655884,images/71.jpg,images/71_acutance.png,images/71_gaussian.png,images/71_local_contrast.png,images/71_local_range.png,images/71_salt_and_pepper.png,images/71_brightness.png,images/71_contrast_strech.png
0,150,832,832,499,254.5779266,23.36654663,92.31174469,8.293006897,1.164096832,43.65088654,26.2635994,images/72.jpg,images/72_acutance.png,images/72_gaussian.png,images/72_local_contrast.png,images/72_local_range.png,images/72_salt_and_pepper.png,images/72_brightness.png,images/72_contrast_strech.png
0,30,832,166,832,254.5703163,25.2233963,91.85255051,10.20695496,1.604236603,43.70573425,22.94103241,images/73.jpg,images/73_acutance.png,images/73_gaussian.png,images/73_local_contrast.png,images/73_local_range.png,images/73_salt_and_pepper.png,images/73_brightness.png,images/73_contrast_strech.png
0,30,832,499,832,254.6026039,25.84082031,91.93684006,10.19186401,1.59860611,44.4405632,23.19449234,images/74.jpg,images/74_acutance.png,images/74_gaussian.png,images/74_local_contrast.png,images/74_local_range.png,images/74_salt_and_pepper.png,images/74_brightness.png,images/74_contrast_strech.png
0,30,832,832,832,254.6031227,31.53470612,92.68937683,10.07801056,1.688621521,48.10341263,24.36789322,images/75.jpg,images/75_acutance.png,images/75_gaussian.png,images/75_local_contrast.png,images/75_local_range.png,images/75_salt_and_pepper.png,images/75_brightness.png,images/75_contrast_strech.png
0,90,832,166,832,254.5769844,37.94097137,101.4059868,8.432304382,1.369888306,54.63363647,18.01383209,images/76.jpg,images/76_acutance.png,images/76_gaussian.png,images/76_local_contrast.png,images/76_local_range.png,images/76_salt_and_pepper.png,images/76_brightness.png,images/76_contrast_strech.png
0,90,832,499,832,254.5694122,36.02578354,101.9949188,8.582706451,1.358539581,53.54501724,17.97392654,images/77.jpg,images/77_acutance.png,images/77_gaussian.png,images/77_local_contrast.png,images/77_local_range.png,images/77_salt_and_pepper.png,images/77_brightness.png,images/77_contrast_strech.png
0,90,832,832,832,254.5761414,37.51643372,102.5417099,9.144119263,1.471424103,54.64134979,19.10718918,images/78.jpg,images/78_acutance.png,images/78_gaussian.png,images/78_local_contrast.png,images/78_local_range.png,images/78_salt_and_pepper.png,images/78_brightness.png,images/78_contrast_strech.png
0,150,832,166,832,254.6650505,48.90184021,92.13195419,5.69625473,1.069122314,58.57582855,17.08983994,images/79.jpg,images/79_acutance.png,images/79_gaussian.png,images/79_local_contrast.png,images/79_local_range.png,images/79_salt_and_pepper.png,images/79_brightness.png,images/79_contrast_strech.png
0,150,832,499,832,254.675251,48.4159584,92.77223206,5.689888,1.040481567,58.46773911,17.3835907,images/80.jpg,images/80_acutance.png,images/80_gaussian.png,images/80_local_contrast.png,images/80_local_range.png,images/80_salt_and_pepper.png,images/80_brightness.png,images/80_contrast_strech.png
0,150,832,832,832,254.688221,47.99969864,93.32714844,5.67464447,1.010746002,58.43442535,17.73355865,images/81.jpg,images/81_acutance.png,images/81_gaussian.png,images/81_local_contrast.png,images/81_local_range.png,images/81_salt_and_pepper.png,images/81_brightness.png,images/81_contrast_strech.png
11,30,166,166,166,254.5270996,42.47890854,92.39040756,10.91244507,2.004707336,54.64370346,10.18491745,images/82.jpg,images/82_acutance.png,images/82_gaussian.png,images/82_local_contrast.png,images/82_local_range.png,images/82_salt_and_pepper.png,images/82_brightness.png,images/82_contrast_strech.png
11,30,166,499,166,254.5192719,38.30542755,92.16768265,11.10065842,1.965309143,52.34010315,14.56719971,images/83.jpg,images/83_acutance.png,images/83_gaussian.png,images/83_local_contrast.png,images/83_local_range.png,images/83_salt_and_pepper.png,images/83_brightness.png,images/83_contrast_strech.png
11,30,166,832,166,254.5121422,36.26639557,92.21567535,11.51071167,2.070011139,51.22582626,21.84129715,images/84.jpg,images/84_acutance.png,images/84_gaussian.png,images/84_local_contrast.png,images/84_local_range.png,images/84_salt_and_pepper.png,images/84_brightness.png,images/84_contrast_strech.png
11,90,166,166,166,254.5038033,50.68914795,100.0067673,10.59717178,1.935279846,61.04907227,11.33242416,images/85.jpg,images/85_acutance.png,images/85_gaussian.png,images/85_local_contrast.png,images/85_local_range.png,images/85_salt_and_pepper.png,images/85_brightness.png,images/85_contrast_strech.png
11,90,166,499,166,254.4911919,42.72531891,100.6548157,10.25559616,1.793926239,56.57126999,10.92266846,images/86.jpg,images/86_acutance.png,images/86_gaussian.png,images/86_local_contrast.png,images/86_local_range.png,images/86_salt_and_pepper.png,images/86_brightness.png,images/86_contrast_strech.png
11,90,166,832,166,254.4759598,34.6128006,101.4701691,10.13091278,1.679233551,52.42438507,22.12472534,images/87.jpg,images/87_acutance.png,images/87_gaussian.png,images/87_local_contrast.png,images/87_local_range.png,images/87_salt_and_pepper.png,images/87_brightness.png,images/87_contrast_strech.png
11,150,166,166,166,254.5742645,44.73469162,88.07301331,8.741912842,1.530662537,54.18844223,9.991714478,images/88.jpg,images/88_acutance.png,images/88_gaussian.png,images/88_local_contrast.png,images/88_local_range.png,images/88_salt_and_pepper.png,images/88_brightness.png,images/88_contrast_strech.png
11,150,166,499,166,254.5639572,35.6068306,90.1616478,8.719009399,1.370002747,49.94979477,10.00239944,images/89.jpg,images/89_acutance.png,images/89_gaussian.png,images/89_local_contrast.png,images/89_local_range.png,images/89_salt_and_pepper.png,images/89_brightness.png,images/89_contrast_strech.png
11,150,166,832,166,254.5479698,26.96934509,92.20944214,8.871700287,1.266723633,45.60289001,23.76995087,images/90.jpg,images/90_acutance.png,images/90_gaussian.png,images/90_local_contrast.png,images/90_local_range.png,images/90_salt_and_pepper.png,images/90_brightness.png,images/90_contrast_strech.png
11,30,166,166,499,254.505825,35.93680954,92.63235092,12.77278137,2.343238831,50.64406586,16.05910873,images/91.jpg,images/91_acutance.png,images/91_gaussian.png,images/91_local_contrast.png,images/91_local_range.png,images/91_salt_and_pepper.png,images/91_brightness.png,images/91_contrast_strech.png
11,30,166,499,499,254.5301971,33.92329407,92.33968353,12.08470535,2.143131256,49.43564606,19.09112167,images/92.jpg,images/92_acutance.png,images/92_gaussian.png,images/92_local_contrast.png,images/92_local_range.png,images/92_salt_and_pepper.png,images/92_brightness.png,images/92_contrast_strech.png
11,30,166,832,499,254.5524712,34.28040695,91.89615631,11.06588745,1.927494049,49.92012405,22.33242798,images/93.jpg,images/93_acutance.png,images/93_gaussian.png,images/93_local_contrast.png,images/93_local_range.png,images/93_salt_and_pepper.png,images/93_brightness.png,images/93_contrast_strech.png
11,90,166,166,499,254.438488,45.14823151,100.8352737,15.83942032,2.953243256,58.33319092,12.76926041,images/94.jpg,images/94_acutance.png,images/94_gaussian.png,images/94_local_contrast.png,images/94_local_range.png,images/94_salt_and_pepper.png,images/94_brightness.png,images/94_contrast_strech.png
11,90,166,499,499,254.4625854,37.67086411,101.1252747,13.32405472,2.355464935,54.16576767,16.07221985,images/95.jpg,images/95_acutance.png,images/95_gaussian.png,images/95_local_contrast.png,images/95_local_range.png,images/95_salt_and_pepper.png,images/95_brightness.png,images/95_contrast_strech.png
11,90,166,832,499,254.503231,32.77682495,101.521347,10.84522247,1.751754761,51.18905258,22.27510071,images/96.jpg,images/96_acutance.png,images/96_gaussian.png,images/96_local_contrast.png,images/96_local_range.png,images/96_salt_and_pepper.png,images/96_brightness.png,images/96_contrast_strech.png
11,150,166,166,499,254.4849358,44.24992371,89.79743958,15.84237671,2.946063995,55.03501129,11.19168854,images/97.jpg,images/97_acutance.png,images/97_gaussian.png,images/97_local_contrast.png,images/97_local_range.png,images/97_salt_and_pepper.png,images/97_brightness.png,images/97_contrast_strech.png
11,150,166,499,499,254.5177803,35.99322128,91.14992905,13.05816269,2.226299286,50.73035812,15.9131813,images/98.jpg,images/98_acutance.png,images/98_gaussian.png,images/98_local_contrast.png,images/98_local_range.png,images/98_salt_and_pepper.png,images/98_brightness.png,images/98_contrast_strech.png
